identifier,digital resource locator,contributing repository,title,date created (W3CDTF),"date created (human readable, for approximate dates)",creator,rights,language,subject,type,extent,spatial,description,publisher,isPartOf,full text available (y/n)?,local data 1,local data 2,local data 3
131517032,https://catalog.archives.gov/id/131517032,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Edmonston (Edminston),1864-09-21,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Edmonton (Edminston) at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517033,https://catalog.archives.gov/id/131517033,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary A Egner,1864-07-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary A Egner at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517034,https://catalog.archives.gov/id/131517034,National Archives at Philadelphia,Correspondence Relating to the Employment of Harriett E Ellingsworth ,1864-03-14,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Harriet E Ellingsworth at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517035,https://catalog.archives.gov/id/131517035,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Emmond,1864-07-11,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Emmond at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517036,https://catalog.archives.gov/id/131517036,National Archives at Philadelphia,Correspondence Relating to the Employment of Ann Ennis ,1864-09-15,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ann Ennis at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517037,https://catalog.archives.gov/id/131517037,National Archives at Philadelphia,Correspondence Relating to the Employment of Cathy H Ervin,1864-08-24,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Cathy H Ervin at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517038,https://catalog.archives.gov/id/131517038,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Ewing,1864-07-26,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Ewing at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517039,https://catalog.archives.gov/id/131517039,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Finley,1864-10-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Finley at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517040,https://catalog.archives.gov/id/131517040,National Archives at Philadelphia,Correspondence Relating to the Employment of Anna Fisher,1864-07-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Anna Fisher at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517041,https://catalog.archives.gov/id/131517041,National Archives at Philadelphia,Correspondence Relating to the Employment of Jane Fisher,1864-01-22,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Jane Fisher at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517042,https://catalog.archives.gov/id/131517042,National Archives at Philadelphia,Correspondence Relating to the Employment of Ann Flavil ,1864-02-20,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ann Flavil at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517043,https://catalog.archives.gov/id/131517043,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Foster ,1864-08-30,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Foster at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517044,https://catalog.archives.gov/id/131517044,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Frennd ,1864-07-11,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Frennd at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517045,https://catalog.archives.gov/id/131517045,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary J Fulmer ,1864-09-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary J Fulmer at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517046,https://catalog.archives.gov/id/131517046,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Furlow ,1864-09-06,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Furlow at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517047,https://catalog.archives.gov/id/131517047,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Gampher,1864-07-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Gampher at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517048,https://catalog.archives.gov/id/131517048,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Ann Garber ,1864-06-02,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Ann Garber at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517049,https://catalog.archives.gov/id/131517049,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Gaul,1864-04-10,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Gaul at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517050,https://catalog.archives.gov/id/131517050,National Archives at Philadelphia,Correspondence Relating to the Employment of Emma J. Gifford,1864-02-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Emma J. Gifford  at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517051,https://catalog.archives.gov/id/131517051,National Archives at Philadelphia,Correspondence Relating to the Employment of Phoebe Ginnet,1864-08-26,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Phoebe Ginnet  at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517052,https://catalog.archives.gov/id/131517052,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Green,1864-02-05,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Green  at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517053,https://catalog.archives.gov/id/131517053,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Grimard/Grainger,1864-09-20,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Grimad/Grainger at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517054,https://catalog.archives.gov/id/131517054,National Archives at Philadelphia,Correspondence Relating to the Employment of Eva Harbauer,1864-01-04,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Eva Harbauer at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517055,https://catalog.archives.gov/id/131517055,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary A Hardt,1864-08-30,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary A Hard at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517056,https://catalog.archives.gov/id/131517056,National Archives at Philadelphia,Correspondence Relating to the Employment of Hester Hartman,1864-08-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Hester Hartman at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517057,https://catalog.archives.gov/id/131517057,National Archives at Philadelphia,Correspondence Relating to the Employment of Ellen Hassett,1864-03-22,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,5,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ellen Hassett at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517058,https://catalog.archives.gov/id/131517058,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Hayes,1864-04-07,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Hayes at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517059,https://catalog.archives.gov/id/131517059,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Hemphill,1864-09-13,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Hemphill at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517060,https://catalog.archives.gov/id/131517060,National Archives at Philadelphia,Correspondence Relating to the Employment of Esther Herron,1864-10-06,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Esther Herron at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517061,https://catalog.archives.gov/id/131517061,National Archives at Philadelphia,Correspondence Relating to the Employment of Ann Hickey,1864-07-21,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ann Hickey at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517062,https://catalog.archives.gov/id/131517062,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Ann Hornketh,1864-07-16,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Ann Hornketh at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517063,https://catalog.archives.gov/id/131517063,National Archives at Philadelphia,Correspondence Relating to the Employment of Elmira House,1864-08-06,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elmira House at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517064,https://catalog.archives.gov/id/131517064,National Archives at Philadelphia,Correspondence Relating to the Employment of Jane Howard,1864-03-25,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Jane Howard at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517065,https://catalog.archives.gov/id/131517065,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Hughes,1864-07-26,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Hughes at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517066,https://catalog.archives.gov/id/131517066,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Huhn,1864-08-13,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Huhn at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517067,https://catalog.archives.gov/id/131517067,National Archives at Philadelphia,Correspondence Relating to the Employment of Jane Humes,1864-07-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Jane Humes at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517068,https://catalog.archives.gov/id/131517068,National Archives at Philadelphia,Correspondence Relating to the Employment of Eliza Jackman,1864-04-23,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Eliza Jackman at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517069,https://catalog.archives.gov/id/131517069,National Archives at Philadelphia,Correspondence Relating to the Employment of Matilda Jeffries,1864-07-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Matilda Jeffries at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517070,https://catalog.archives.gov/id/131517070,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Johnson,1864-01-14,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Johnson at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517071,https://catalog.archives.gov/id/131517071,National Archives at Philadelphia,Correspondence Relating to the Employment of Sidney Kane,1864-08-15,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sidney Kane at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517072,https://catalog.archives.gov/id/131517072,National Archives at Philadelphia,Correspondence Relating to the Employment of Kelly Bridget,1864-05-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Kelly Bridget at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517073,https://catalog.archives.gov/id/131517073,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Kelly,1864-07-25,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Kelly at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517074,https://catalog.archives.gov/id/131517074,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Kelly,1864-08-29,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,5,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Kelly at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517075,https://catalog.archives.gov/id/131517075,National Archives at Philadelphia,Correspondence Relating to the Employment of Louise Kensler,1864-10-04,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Louise Kensler at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517076,https://catalog.archives.gov/id/131517076,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Kern,1864-05-04,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Kern at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517077,https://catalog.archives.gov/id/131517077,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Keyser,1864-10-13,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Keyser at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517078,https://catalog.archives.gov/id/131517078,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Kinlock,1864-04-04,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Kinlock at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517079,https://catalog.archives.gov/id/131517079,National Archives at Philadelphia,Correspondence Relating to the Employment of Ellen Klemmer,1864-08-30,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ellen Klemmer at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517080,https://catalog.archives.gov/id/131517080,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Knox,1864-06-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Knox at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517081,https://catalog.archives.gov/id/131517081,National Archives at Philadelphia,Correspondence Relating to the Employment of Martha Krepp,1864-04-16,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Martha Krepp at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517082,https://catalog.archives.gov/id/131517082,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Krug,1864-04-19,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Krug at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517083,https://catalog.archives.gov/id/131517083,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Leary,1864-02-26,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Leary at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517084,https://catalog.archives.gov/id/131517084,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Lee,1864-08-24,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Lee at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517085,https://catalog.archives.gov/id/131517085,National Archives at Philadelphia,Correspondence Relating to the Employment of Ann E Lloyd,1864-02-19,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,5,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ann E Lloyd at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517086,https://catalog.archives.gov/id/131517086,National Archives at Philadelphia,Correspondence Relating to the Employment of Honora Macnamara,1864-10-07,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Honora Macnamara at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517087,https://catalog.archives.gov/id/131517087,National Archives at Philadelphia,Correspondence Relating to the Employment of Martha McMichaels,1864-07-25,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,5,Philadelphia (Pa.),This file unit consists of recommendations for employment of Martha McMichaels at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517088,https://catalog.archives.gov/id/131517088,National Archives at Philadelphia,Correspondence Relating to the Employment of Kate McNeill,1864-08-05,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Kate McNeill at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517089,https://catalog.archives.gov/id/131517089,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary McNeill,1864-11-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary McNeill at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517090,https://catalog.archives.gov/id/131517090,National Archives at Philadelphia,Correspondence Relating to the Employment of Susan McNerney,1864-11-01,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Susan McNerney at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517091,https://catalog.archives.gov/id/131517091,National Archives at Philadelphia,Correspondence Relating to the Employment of Alice McRenyolds,1864-02-27,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Alice McRenyolds at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517092,https://catalog.archives.gov/id/131517092,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret McVery,1864-07-28,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret McVery at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517093,https://catalog.archives.gov/id/131517093,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary A Masters,1864-10-05,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary A Masters at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517094,https://catalog.archives.gov/id/131517094,National Archives at Philadelphia,Correspondence Relating to the Employment of Jane Mulvey,1864-07-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Jane Mulvey at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517095,https://catalog.archives.gov/id/131517095,National Archives at Philadelphia,Correspondence Relating to the Employment of Emma Palmer,1864-08-04,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Emma Palmer at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517096,https://catalog.archives.gov/id/131517096,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Patterson,1864-09-27,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Patterson at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517097,https://catalog.archives.gov/id/131517097,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary E Pike,1864-09-26,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary E Pike at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517098,https://catalog.archives.gov/id/131517098,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Platt,1864-09-20,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Platt at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517099,https://catalog.archives.gov/id/131517099,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Porter,1864-05-31,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,5,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Porter at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517100,https://catalog.archives.gov/id/131517100,National Archives at Philadelphia,Correspondence Relating to the Employment of Nancy Price,1864-06-10,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Nancy Price at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517101,https://catalog.archives.gov/id/131517101,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Pritchard,1864-05-31,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Pritchard at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
